diaryid,HHID,
intcode,,
regioni,Region,lbregioni
raioni,District,lbraioni
sakrebulo,Sakrebulo,lbsakrebulo
sofeli,Village,lbsofeli
weights,HH weight2013,
panelcode,Codes for true panel,lbpanelcode
weights_panel,HH weight2013 for true panel,
cluster,cluster number,
stratum,stratum number,
ur,urban or rural,lbur
mountain,mountain,lbmountain
visit1day,,
visit1month,,
visit1starthour,,
visit1startminute,,
visit1endhour,,
visit1endtminute,,
visit2day,,
visit2month,,
visit2starthour,,
visit2startminute,,
visit2endhour,,
visit2endtminute,,
visit3day,,
visit3month,,
visit3starthour,,
visit3startminute,,
visit3endhour,,
visit3endtminute,,
visit4day,,
visit4month,,
visit4starthour,,
visit4startminute,,
visit4endhour,,
visit4endtminute,,
visitresult,,
reason,,
reason_o,,
a0_1,Respondent #,
a0_2,Respondent #,
a0_3,Respondent #,
a0_4,Respondent #,
a0_5,Respondent #,
a0_6,Respondent #,
a0_7,Respondent #,
a0_8,Respondent #,
a0_9,Respondent #,
a0_10,Respondent #,
a0_11,Respondent #,
a0_12,Respondent #,
a0_13,Respondent #,
a0_14,Respondent #,
a0_15,Respondent #,
a0_16,Respondent #,
a1_1,Relationship to the Household Head,lba1
a1_2,Relationship to the Household Head,lba1
a1_3,Relationship to the Household Head,lba1
a1_4,Relationship to the Household Head,lba1
a1_5,Relationship to the Household Head,lba1
a1_6,Relationship to the Household Head,lba1
a1_7,Relationship to the Household Head,lba1
a1_8,Relationship to the Household Head,lba1
a1_9,Relationship to the Household Head,lba1
a1_10,Relationship to the Household Head,lba1
a1_11,Relationship to the Household Head,lba1
a1_12,Relationship to the Household Head,lba1
a1_13,Relationship to the Household Head,lba1
a1_14,Relationship to the Household Head,lba1
a1_15,Relationship to the Household Head,lba1
a1_16,Relationship to the Household Head,lba1
a2_1,Age,
a2_2,Age,
a2_3,Age,
a2_4,Age,
a2_5,Age,
a2_6,Age,
a2_7,Age,
a2_8,Age,
a2_9,Age,
a2_10,Age,
a2_11,Age,
a2_12,Age,
a2_13,Age,
a2_14,Age,
a2_15,Age,
a2_16,Age,
a3_1,Sex,lba3
a3_2,Sex,lba3
a3_3,Sex,lba3
a3_4,Sex,lba3
a3_5,Sex,lba3
a3_6,Sex,lba3
a3_7,Sex,lba3
a3_8,Sex,lba3
a3_9,Sex,lba3
a3_10,Sex,lba3
a3_11,Sex,lba3
a3_12,Sex,lba3
a3_13,Sex,lba3
a3_14,Sex,lba3
a3_15,Sex,lba3
a3_16,Sex,lba3
a4_1,Marital status,lba4
a4_2,Marital status,lba4
a4_3,Marital status,lba4
a4_4,Marital status,lba4
a4_5,Marital status,lba4
a4_6,Marital status,lba4
a4_7,Marital status,lba4
a4_8,Marital status,lba4
a4_9,Marital status,lba4
a4_10,Marital status,lba4
a4_11,Marital status,lba4
a4_12,Marital status,lba4
a4_13,Marital status,lba4
a4_14,Marital status,lba4
a4_15,Marital status,lba4
a4_16,Marital status,lba4
a5_1,Faith,lba5
a5_2,Faith,lba5
a5_3,Faith,lba5
a5_4,Faith,lba5
a5_5,Faith,lba5
a5_6,Faith,lba5
a5_7,Faith,lba5
a5_8,Faith,lba5
a5_9,Faith,lba5
a5_10,Faith,lba5
a5_11,Faith,lba5
a5_12,Faith,lba5
a5_13,Faith,lba5
a5_14,Faith,lba5
a5_15,Faith,lba5
a5_16,Faith,lba5
a5_o_1,Faith (text),
a5_o_2,Faith (text),
a5_o_3,Faith (text),
a5_o_4,Faith (text),
a5_o_5,Faith (text),
a5_o_6,Faith (text),
a5_o_7,Faith (text),
a5_o_8,Faith (text),
a5_o_9,Faith (text),
a5_o_10,Faith (text),
a5_o_11,Faith (text),
a5_o_12,Faith (text),
a5_o_13,Faith (text),
a5_o_14,Faith (text),
a5_o_15,Faith (text),
a5_o_16,Faith (text),
a6_1,Nationality,lba6
a6_2,Nationality,lba6
a6_3,Nationality,lba6
a6_4,Nationality,lba6
a6_5,Nationality,lba6
a6_6,Nationality,lba6
a6_7,Nationality,lba6
a6_8,Nationality,lba6
a6_9,Nationality,lba6
a6_10,Nationality,lba6
a6_11,Nationality,lba6
a6_12,Nationality,lba6
a6_13,Nationality,lba6
a6_14,Nationality,lba6
a6_15,Nationality,lba6
a6_16,Nationality,lba6
a6_o_1,Nationality (text),
a6_o_2,Nationality (text),
a6_o_3,Nationality (text),
a6_o_4,Nationality (text),
a6_o_5,Nationality (text),
a6_o_6,Nationality (text),
a6_o_7,Nationality (text),
a6_o_8,Nationality (text),
a6_o_9,Nationality (text),
a6_o_10,Nationality (text),
a6_o_11,Nationality (text),
a6_o_12,Nationality (text),
a6_o_13,Nationality (text),
a6_o_14,Nationality (text),
a6_o_15,Nationality (text),
a6_o_16,Nationality (text),
a7_1,Does he/she have birth certificate?,lbyesno
a7_2,Does he/she have birth certificate?,lbyesno
a7_3,Does he/she have birth certificate?,lbyesno
a7_4,Does he/she have birth certificate?,lbyesno
a7_5,Does he/she have birth certificate?,lbyesno
a7_6,Does he/she have birth certificate?,lbyesno
a7_7,Does he/she have birth certificate?,lbyesno
a7_8,Does he/she have birth certificate?,lbyesno
a7_9,Does he/she have birth certificate?,lbyesno
a7_10,Does he/she have birth certificate?,lbyesno
